"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","PrgC_Progression","PrgP_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Url"
"355",2021,"Monaco","Ligue 1","team",30,24.8,55.8,38,418,3420,38,76,52,128,64,12,15,78,7,757,1750,2,1.37,3.37,1.68,3.05,68.7,56.9,46.7,103.6,1.81,1.23,3.04,1.5,2.73,"https://fbref.com/en/squads/fd6114db/2020-2021/Monaco-Stats"
"356",2021,"Montpellier","Ligue 1","team",25,28,45.7,38,418,3420,38,60,42,102,58,2,5,65,7,616,1311,1.58,1.11,2.68,1.53,2.63,51.9,48.1,33.8,81.8,1.37,0.89,2.25,1.26,2.15,"https://fbref.com/en/squads/281b0e73/2020-2021/Montpellier-Stats"
"357",2021,"Nantes","Ligue 1","team",25,25.8,43.9,38,418,3420,38,47,28,75,39,8,9,70,4,656,1350,1.24,0.74,1.97,1.03,1.76,49,42.2,29.4,71.6,1.29,0.77,2.06,1.11,1.88,"https://fbref.com/en/squads/d7a486cd/2020-2021/Nantes-Stats"
"358",2021,"Napoli","Serie A","team",25,27.1,55.1,38,418,3420,38,83,56,139,76,7,8,76,3,884,1703,2.18,1.47,3.66,2,3.47,67.7,61.4,46.9,108.3,1.78,1.23,3.02,1.62,2.85,"https://fbref.com/en/squads/d48ad4ff/2020-2021/Napoli-Stats"
"359",2021,"Newcastle Utd","Premier League","team",27,27.1,38.8,38,418,3420,38,44,26,70,38,6,7,65,3,467,903,1.16,0.68,1.84,1,1.68,43.4,37.8,29,66.8,1.14,0.76,1.91,1,1.76,"https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats"
"360",2021,"Nice","Ligue 1","team",31,23.5,54.3,38,418,3420,38,49,26,75,42,7,7,73,4,784,1531,1.29,0.68,1.97,1.11,1.79,48,42.7,29.9,72.6,1.26,0.79,2.05,1.12,1.91,"https://fbref.com/en/squads/132ebc33/2020-2021/Nice-Stats"
"361",2021,"Nîmes","Ligue 1","team",33,25.8,44.4,38,418,3420,38,40,26,66,33,7,8,60,5,520,1200,1.05,0.68,1.74,0.87,1.55,43.3,37,29.9,66.9,1.14,0.79,1.93,0.97,1.76,"https://fbref.com/en/squads/1cbf5f9e/2020-2021/Nimes-Stats"
"362",2021,"Osasuna","La Liga","team",28,27.9,43.2,38,418,3420,38,36,25,61,31,5,6,80,5,345,1220,0.95,0.66,1.61,0.82,1.47,38.7,34.7,24.9,59.7,1.02,0.66,1.68,0.91,1.57,"https://fbref.com/en/squads/03c57e2b/2020-2021/Osasuna-Stats"
"363",2021,"Paris S-G","Ligue 1","team",33,26.7,63.1,38,418,3420,38,84,52,136,72,12,13,79,7,909,2089,2.21,1.37,3.58,1.89,3.26,80.1,70.1,55.6,125.8,2.11,1.46,3.57,1.85,3.31,"https://fbref.com/en/squads/e2d8892c/2020-2021/Paris-Saint-Germain-Stats"
"364",2021,"Parma","Serie A","team",42,28,47.8,38,418,3420,38,39,26,65,34,5,5,91,1,607,1319,1.03,0.68,1.71,0.89,1.58,42.5,38.6,30.5,69,1.12,0.8,1.92,1.01,1.82,"https://fbref.com/en/squads/eab4234c/2020-2021/Parma-Stats"
"365",2021,"RB Leipzig","Bundesliga","team",25,25,59.7,34,374,3060,34,59,44,103,51,8,10,57,0,624,1719,1.74,1.29,3.03,1.5,2.79,64.4,56.7,43.7,100.4,1.89,1.28,3.18,1.67,2.95,"https://fbref.com/en/squads/acbb6a5b/2020-2021/RB-Leipzig-Stats"
"366",2021,"Real Madrid","La Liga","team",30,27.9,59.3,38,418,3420,38,64,53,117,61,3,3,59,2,963,1920,1.68,1.39,3.08,1.61,3,61.5,59.2,47.4,106.5,1.62,1.25,2.87,1.56,2.8,"https://fbref.com/en/squads/53a2f082/2020-2021/Real-Madrid-Stats"
"367",2021,"Real Sociedad","La Liga","team",30,25,54.9,38,418,3420,38,58,39,97,49,9,12,81,1,626,1554,1.53,1.03,2.55,1.29,2.32,60.7,51.5,39.6,91.1,1.6,1.04,2.64,1.36,2.4,"https://fbref.com/en/squads/e31d1cd9/2020-2021/Real-Sociedad-Stats"
"368",2021,"Reims","Ligue 1","team",29,24.6,44.9,38,418,3420,38,39,23,62,34,5,5,77,8,698,1246,1.03,0.61,1.63,0.89,1.5,32.7,28.9,21.7,50.6,0.86,0.57,1.43,0.76,1.33,"https://fbref.com/en/squads/7fdd64e0/2020-2021/Reims-Stats"
"369",2021,"Rennes","Ligue 1","team",32,25.5,59.1,38,418,3420,38,50,39,89,47,3,3,79,5,741,1883,1.32,1.03,2.34,1.24,2.26,47.8,45.4,35.3,80.7,1.26,0.93,2.19,1.2,2.12,"https://fbref.com/en/squads/b3072e00/2020-2021/Rennes-Stats"
"370",2021,"Roma","Serie A","team",31,26.7,52.2,38,418,3420,38,67,51,118,60,7,8,91,3,863,1583,1.76,1.34,3.11,1.58,2.92,65.3,59,48.2,107.2,1.72,1.27,2.98,1.55,2.82,"https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats"
"371",2021,"Saint-Étienne","Ligue 1","team",40,25.4,48.3,38,418,3420,38,40,28,68,34,6,9,76,2,616,1229,1.05,0.74,1.79,0.89,1.63,48.7,41.8,31.6,73.4,1.28,0.83,2.11,1.1,1.93,"https://fbref.com/en/squads/d298ef2c/2020-2021/Saint-Etienne-Stats"
"372",2021,"Sampdoria","Serie A","team",27,27.9,45.2,38,418,3420,38,52,37,89,47,5,6,83,3,588,1370,1.37,0.97,2.34,1.24,2.21,45.4,41.1,31.9,73,1.2,0.84,2.04,1.08,1.92,"https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats"
"373",2021,"Sassuolo","Serie A","team",28,26.5,60.3,38,418,3420,38,61,36,97,48,13,14,79,4,770,1746,1.61,0.95,2.55,1.26,2.21,58.4,47.7,34,81.8,1.54,0.9,2.43,1.26,2.15,"https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats"
"374",2021,"Schalke 04","Bundesliga","team",42,25.9,44.7,34,374,3060,34,24,20,44,24,0,3,74,2,452,943,0.71,0.59,1.29,0.71,1.29,28.7,26.3,20.6,46.9,0.84,0.61,1.45,0.77,1.38,"https://fbref.com/en/squads/c539e393/2020-2021/Schalke-04-Stats"
"375",2021,"Sevilla","La Liga","team",26,28.1,60.9,38,418,3420,38,52,36,88,46,6,7,79,2,691,1627,1.37,0.95,2.32,1.21,2.16,54.4,48.9,41,90,1.43,1.08,2.51,1.29,2.37,"https://fbref.com/en/squads/ad2be733/2020-2021/Sevilla-Stats"
"376",2021,"Sheffield Utd","Premier League","team",27,26.7,41.7,38,418,3420,38,19,13,32,16,3,4,73,3,491,1196,0.5,0.34,0.84,0.42,0.76,32.6,29.5,24.9,54.4,0.86,0.66,1.52,0.78,1.43,"https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats"
"377",2021,"Southampton","Premier League","team",29,26.6,52,38,418,3420,38,47,33,80,42,5,6,52,3,626,1195,1.24,0.87,2.11,1.11,1.97,41.2,36.6,25.8,62.5,1.09,0.68,1.77,0.96,1.64,"https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats"
"378",2021,"Spezia","Serie A","team",35,25.2,51.9,38,418,3420,38,52,37,89,48,4,5,100,5,627,1388,1.37,0.97,2.34,1.26,2.24,46.6,42.7,31.1,73.8,1.23,0.82,2.05,1.12,1.94,"https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats"
"379",2021,"Strasbourg","Ligue 1","team",26,26.8,45.7,38,418,3420,38,49,26,75,39,10,12,58,3,538,1301,1.29,0.68,1.97,1.03,1.71,52.8,43.4,32.1,75.5,1.39,0.84,2.23,1.14,1.99,"https://fbref.com/en/squads/c0d3eab4/2020-2021/Strasbourg-Stats"
"380",2021,"Stuttgart","Bundesliga","team",29,24.1,51.5,34,374,3060,34,54,42,96,48,6,8,65,2,701,1467,1.59,1.24,2.82,1.41,2.65,51.4,45.1,37.1,82.2,1.51,1.09,2.6,1.33,2.42,"https://fbref.com/en/squads/598bc722/2020-2021/Stuttgart-Stats"
"381",2021,"Torino","Serie A","team",29,26.9,47.3,38,418,3420,38,49,28,77,44,5,6,78,4,617,1138,1.29,0.74,2.03,1.16,1.89,50,45.3,32.2,77.5,1.32,0.85,2.16,1.19,2.04,"https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats"
"382",2021,"Tottenham","Premier League","team",24,27.2,51.6,38,418,3420,38,66,50,116,61,5,5,57,2,633,1330,1.74,1.32,3.05,1.61,2.92,53.1,49.2,35.3,84.4,1.4,0.93,2.33,1.29,2.22,"https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats"
"383",2021,"Udinese","Serie A","team",33,27.2,46.3,38,418,3420,38,40,30,70,36,4,4,65,2,672,1405,1.05,0.79,1.84,0.95,1.74,45.7,42.9,30,72.9,1.2,0.79,1.99,1.13,1.92,"https://fbref.com/en/squads/04eea015/2020-2021/Udinese-Stats"
"384",2021,"Union Berlin","Bundesliga","team",27,27.3,44.9,34,374,3060,34,50,39,89,45,5,7,57,2,464,1059,1.47,1.15,2.62,1.32,2.47,46.9,41.3,33.4,74.7,1.38,0.98,2.36,1.22,2.2,"https://fbref.com/en/squads/7a41008f/2020-2021/Union-Berlin-Stats"
"385",2021,"Valencia","La Liga","team",30,25.2,46.9,38,418,3420,38,48,35,83,40,8,10,82,5,575,1180,1.26,0.92,2.18,1.05,1.97,42.6,34.8,27.3,62.1,1.12,0.72,1.84,0.92,1.63,"https://fbref.com/en/squads/dcc91a7b/2020-2021/Valencia-Stats"
"386",2021,"Valladolid","La Liga","team",32,28.1,45.2,38,418,3420,38,34,21,55,27,7,8,93,4,564,1101,0.89,0.55,1.45,0.71,1.26,40.1,33.8,24.2,58,1.05,0.64,1.69,0.89,1.53,"https://fbref.com/en/squads/17859612/2020-2021/Valladolid-Stats"
"387",2021,"Villarreal","La Liga","team",29,28,55.2,38,418,3420,38,57,33,90,45,12,13,67,5,737,1628,1.5,0.87,2.37,1.18,2.05,56.4,46.4,40.5,86.9,1.48,1.06,2.55,1.22,2.29,"https://fbref.com/en/squads/2a8183b3/2020-2021/Villarreal-Stats"
"388",2021,"Werder Bremen","Bundesliga","team",27,26.3,43.9,34,374,3060,34,35,25,60,30,5,5,67,3,414,1065,1.03,0.74,1.76,0.88,1.62,32.9,29,21.5,50.5,0.97,0.63,1.6,0.85,1.49,"https://fbref.com/en/squads/62add3bf/2020-2021/Werder-Bremen-Stats"
"389",2021,"West Brom","Premier League","team",30,26.4,37.9,38,418,3420,38,33,20,53,29,4,4,51,4,441,1027,0.87,0.53,1.39,0.76,1.29,35.8,32.7,24.4,57.1,0.94,0.64,1.59,0.86,1.5,"https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats"
"390",2021,"West Ham","Premier League","team",24,27.8,43.2,38,418,3420,38,60,46,106,58,2,4,50,3,658,1282,1.58,1.21,2.79,1.53,2.74,55.4,52.1,39.6,91.7,1.46,1.04,2.5,1.37,2.41,"https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats"
"391",2021,"Wolfsburg","Bundesliga","team",26,25.6,51.1,34,374,3060,34,57,48,105,55,2,3,58,3,595,1397,1.68,1.41,3.09,1.62,3.03,49,46.9,37.7,84.5,1.44,1.11,2.55,1.38,2.49,"https://fbref.com/en/squads/4eaa11d7/2020-2021/Wolfsburg-Stats"
"392",2021,"Wolves","Premier League","team",27,26.3,49.3,38,418,3420,38,34,21,55,30,4,4,55,1,800,1283,0.89,0.55,1.45,0.79,1.34,36.5,33.4,24.1,57.6,0.96,0.63,1.6,0.88,1.51,"https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats"
"393",2022,"Alavés","La Liga","team",33,27.9,42,38,418,3420,38,29,20,49,23,6,7,93,4,420,984,0.76,0.53,1.29,0.61,1.13,37.3,31.8,25.5,57.3,0.98,0.67,1.65,0.84,1.51,"https://fbref.com/en/squads/8d6fd021/2021-2022/Alaves-Stats"
"394",2022,"Angers","Ligue 1","team",30,27.4,48.4,38,418,3420,38,41,25,66,32,9,9,70,4,659,1349,1.08,0.66,1.74,0.84,1.5,46.5,39.5,28.4,67.9,1.22,0.75,1.97,1.04,1.79,"https://fbref.com/en/squads/69236f98/2021-2022/Angers-Stats"
"395",2022,"Arminia","Bundesliga","team",26,25.8,40.7,34,374,3060,34,26,18,44,24,2,2,55,2,405,887,0.76,0.53,1.29,0.71,1.24,26.3,24.7,17.2,41.9,0.77,0.51,1.28,0.73,1.23,"https://fbref.com/en/squads/247c4b67/2021-2022/Arminia-Stats"
"396",2022,"Arsenal","Premier League","team",27,24.4,52.8,38,418,3420,38,60,41,101,55,5,8,67,4,734,1655,1.58,1.08,2.66,1.45,2.53,60.5,55.1,40.2,95.4,1.59,1.06,2.65,1.45,2.51,"https://fbref.com/en/squads/18bb7c10/2021-2022/Arsenal-Stats"
"397",2022,"Aston Villa","Premier League","team",31,26.1,46.5,38,418,3420,38,50,42,92,47,3,3,81,2,653,1300,1.32,1.11,2.42,1.24,2.34,44,42,34.8,76.8,1.16,0.92,2.08,1.1,2.02,"https://fbref.com/en/squads/8602292d/2021-2022/Aston-Villa-Stats"
"398",2022,"Atalanta","Serie A","team",32,27.5,55,38,418,3420,38,62,48,110,57,5,6,87,2,796,1858,1.63,1.26,2.89,1.5,2.76,62.5,58.1,48.6,106.7,1.64,1.28,2.92,1.53,2.81,"https://fbref.com/en/squads/922493f3/2021-2022/Atalanta-Stats"
"399",2022,"Athletic Club","La Liga","team",26,26.9,48.1,38,418,3420,38,40,34,74,37,3,7,90,4,653,1572,1.05,0.89,1.95,0.97,1.87,49.6,44,37.5,81.6,1.31,0.99,2.29,1.16,2.15,"https://fbref.com/en/squads/2b390eca/2021-2022/Athletic-Club-Stats"
"400",2022,"Atlético Madrid","La Liga","team",26,28.1,50.6,38,418,3420,38,63,45,108,59,4,5,111,7,705,1463,1.66,1.18,2.84,1.55,2.74,54.4,50.6,40.2,90.8,1.43,1.06,2.49,1.33,2.39,"https://fbref.com/en/squads/db3b9613/2021-2022/Atletico-Madrid-Stats"
"401",2022,"Augsburg","Bundesliga","team",26,26.6,41.5,34,374,3060,34,39,26,65,34,5,5,74,0,441,895,1.15,0.76,1.91,1,1.76,36.7,32.8,23.9,56.7,1.08,0.7,1.78,0.96,1.67,"https://fbref.com/en/squads/0cdc4311/2021-2022/Augsburg-Stats"
"402",2022,"Barcelona","La Liga","team",38,26.2,64.2,38,418,3420,38,68,52,120,62,6,7,97,5,961,2079,1.79,1.37,3.16,1.63,3,63.4,57.9,47.6,105.5,1.67,1.25,2.92,1.52,2.78,"https://fbref.com/en/squads/206d90db/2021-2022/Barcelona-Stats"
"403",2022,"Bayern Munich","Bundesliga","team",30,26.8,64.5,34,374,3060,34,92,70,162,87,5,5,36,2,833,2164,2.71,2.06,4.76,2.56,4.62,89,85.1,66.7,151.8,2.62,1.96,4.58,2.5,4.46,"https://fbref.com/en/squads/054efa67/2021-2022/Bayern-Munich-Stats"
"404",2022,"Betis","La Liga","team",31,28.9,53.7,38,418,3420,38,60,45,105,54,6,6,87,6,666,1518,1.58,1.18,2.76,1.42,2.61,53.5,48.8,37.7,86.5,1.41,0.99,2.4,1.29,2.28,"https://fbref.com/en/squads/fc536746/2021-2022/Real-Betis-Stats"
"405",2022,"Bochum","Bundesliga","team",28,28,44.7,34,374,3060,34,37,22,59,33,4,6,55,2,467,926,1.09,0.65,1.74,0.97,1.62,40.6,35.9,26.7,62.6,1.19,0.78,1.98,1.06,1.84,"https://fbref.com/en/squads/b42c6323/2021-2022/Bochum-Stats"
"406",2022,"Bologna","Serie A","team",36,26.6,50.6,38,418,3420,38,43,34,77,39,4,5,92,7,540,1276,1.13,0.89,2.03,1.03,1.92,44.9,41,33.6,74.6,1.18,0.88,2.06,1.08,1.96,"https://fbref.com/en/squads/1d8099f8/2021-2022/Bologna-Stats"
"407",2022,"Bordeaux","Ligue 1","team",39,25.7,47.4,38,418,3420,38,50,39,89,48,2,4,91,5,609,1271,1.32,1.03,2.34,1.26,2.29,44.9,41.9,33.9,75.8,1.18,0.89,2.07,1.1,2,"https://fbref.com/en/squads/123f3efe/2021-2022/Bordeaux-Stats"
"408",2022,"Brentford","Premier League","team",29,25.4,44.8,38,418,3420,38,46,33,79,40,6,6,65,3,450,1189,1.21,0.87,2.08,1.05,1.92,45.8,41.1,33,74.1,1.21,0.87,2.07,1.08,1.95,"https://fbref.com/en/squads/cd051869/2021-2022/Brentford-Stats"
"409",2022,"Brest","Ligue 1","team",25,25.4,43.9,38,418,3420,38,48,32,80,41,7,8,59,2,666,1349,1.26,0.84,2.11,1.08,1.92,43.4,37,28.7,65.7,1.14,0.76,1.9,0.97,1.73,"https://fbref.com/en/squads/fb08dbb3/2021-2022/Brest-Stats"
"410",2022,"Brighton","Premier League","team",26,26.2,54.4,38,418,3420,38,40,30,70,36,4,7,72,2,676,1547,1.05,0.79,1.84,0.95,1.74,46.2,40.7,32.3,72.9,1.21,0.85,2.06,1.07,1.92,"https://fbref.com/en/squads/d07537b9/2021-2022/Brighton-and-Hove-Albion-Stats"
"411",2022,"Burnley","Premier League","team",23,28.5,40.2,38,418,3420,38,32,26,58,31,1,2,68,2,388,972,0.84,0.68,1.53,0.82,1.5,39.7,38.1,31.2,69.3,1.05,0.82,1.87,1,1.82,"https://fbref.com/en/squads/943e8050/2021-2022/Burnley-Stats"
"412",2022,"Cagliari","Serie A","team",33,26.5,44.5,38,418,3420,38,34,26,60,31,3,4,96,5,474,1088,0.89,0.68,1.58,0.82,1.5,39,36.4,29.6,66,1.03,0.78,1.81,0.96,1.74,"https://fbref.com/en/squads/c4260e09/2021-2022/Cagliari-Stats"
"413",2022,"Celta Vigo","La Liga","team",25,28.4,55.2,38,418,3420,38,43,29,72,40,3,6,87,3,665,1447,1.13,0.76,1.89,1.05,1.82,43.1,38.3,28.8,67.2,1.13,0.76,1.89,1.01,1.77,"https://fbref.com/en/squads/f25da7fb/2021-2022/Celta-Vigo-Stats"
"414",2022,"Chelsea","Premier League","team",26,27.4,61.8,38,418,3420,38,75,52,127,67,8,9,63,1,894,1967,1.97,1.37,3.34,1.76,3.13,63.4,56.6,44.9,101.5,1.67,1.18,2.85,1.49,2.67,"https://fbref.com/en/squads/cff3d9bb/2021-2022/Chelsea-Stats"
"415",2022,"Clermont Foot","Ligue 1","team",28,26.9,50,38,418,3420,38,36,25,61,34,2,3,65,8,617,1370,0.95,0.66,1.61,0.89,1.55,44.4,41.9,32.6,74.4,1.17,0.86,2.03,1.1,1.96,"https://fbref.com/en/squads/d9676424/2021-2022/Clermont-Foot-Stats"
"416",2022,"Crystal Palace","Premier League","team",24,27.1,51.1,38,418,3420,38,50,31,81,44,6,8,69,1,592,1229,1.32,0.82,2.13,1.16,1.97,46.4,40.1,31,71.1,1.22,0.82,2.04,1.06,1.87,"https://fbref.com/en/squads/47c64c55/2021-2022/Crystal-Palace-Stats"
"417",2022,"Cádiz","La Liga","team",33,28.5,41.3,38,418,3420,38,35,21,56,32,3,6,105,3,571,1080,0.92,0.55,1.47,0.84,1.39,39.5,34.8,24.6,59.4,1.04,0.65,1.69,0.91,1.56,"https://fbref.com/en/squads/ee7c297c/2021-2022/Cadiz-Stats"
"418",2022,"Dortmund","Bundesliga","team",33,25.9,59.2,34,374,3060,34,81,57,138,70,11,11,63,1,670,1468,2.38,1.68,4.06,2.06,3.74,64,55.9,45,100.8,1.88,1.32,3.21,1.64,2.97,"https://fbref.com/en/squads/add600ae/2021-2022/Dortmund-Stats"
"419",2022,"Eint Frankfurt","Bundesliga","team",27,26.2,49.6,34,374,3060,34,43,33,76,42,1,2,61,1,609,1255,1.26,0.97,2.24,1.24,2.21,41.6,40.1,32,72.1,1.22,0.94,2.16,1.18,2.12,"https://fbref.com/en/squads/f0ac8ee6/2021-2022/Eintracht-Frankfurt-Stats"
"420",2022,"Elche","La Liga","team",28,29.1,48.4,38,418,3420,38,39,29,68,38,1,1,104,6,531,1102,1.03,0.76,1.79,1,1.76,33.7,32.9,27.6,60.5,0.89,0.73,1.61,0.86,1.59,"https://fbref.com/en/squads/6c8b07df/2021-2022/Elche-Stats"
"421",2022,"Empoli","Serie A","team",28,24.5,47.4,38,418,3420,38,47,27,74,40,7,7,87,5,658,1477,1.24,0.71,1.95,1.05,1.76,44.9,39.3,28.9,68.3,1.18,0.76,1.94,1.04,1.8,"https://fbref.com/en/squads/a3d88bd8/2021-2022/Empoli-Stats"
"422",2022,"Espanyol","La Liga","team",34,27.7,46.9,38,418,3420,38,39,25,64,34,5,5,99,7,610,1212,1.03,0.66,1.68,0.89,1.55,36.7,32.9,25.8,58.7,0.97,0.68,1.65,0.87,1.55,"https://fbref.com/en/squads/a8661628/2021-2022/Espanyol-Stats"
"423",2022,"Everton","Premier League","team",33,26.7,40,38,418,3420,38,42,29,71,36,6,7,82,6,512,1100,1.11,0.76,1.87,0.95,1.71,41.2,35.8,28.5,64.3,1.09,0.75,1.83,0.94,1.69,"https://fbref.com/en/squads/d3fd31cc/2021-2022/Everton-Stats"
"424",2022,"Fiorentina","Serie A","team",28,26.4,57.7,38,418,3420,38,59,33,92,50,9,12,89,8,755,1584,1.55,0.87,2.42,1.32,2.18,60,50.8,39.2,90.1,1.58,1.03,2.61,1.34,2.37,"https://fbref.com/en/squads/421387cf/2021-2022/Fiorentina-Stats"
"425",2022,"Freiburg","Bundesliga","team",26,26.5,49,34,374,3060,34,55,37,92,50,5,6,34,0,401,1229,1.62,1.09,2.71,1.47,2.56,50.4,45.7,34.5,80.2,1.48,1.01,2.5,1.35,2.36,"https://fbref.com/en/squads/a486e511/2021-2022/Freiburg-Stats"
"426",2022,"Genoa","Serie A","team",40,27,43.9,38,418,3420,38,26,19,45,20,6,7,92,3,517,1101,0.68,0.5,1.18,0.53,1.03,37.2,31.8,26.3,58.1,0.98,0.69,1.67,0.84,1.53,"https://fbref.com/en/squads/658bf2de/2021-2022/Genoa-Stats"
"427",2022,"Getafe","La Liga","team",31,26.6,41.5,38,418,3420,38,31,26,57,28,3,5,121,8,399,917,0.82,0.68,1.5,0.74,1.42,29.3,25.3,19.4,44.7,0.77,0.51,1.28,0.67,1.18,"https://fbref.com/en/squads/7848bd64/2021-2022/Getafe-Stats"
"428",2022,"Granada","La Liga","team",32,28.1,44.7,38,418,3420,38,43,28,71,40,3,5,105,4,435,1047,1.13,0.74,1.87,1.05,1.79,39,35.1,26.7,61.8,1.03,0.7,1.73,0.92,1.63,"https://fbref.com/en/squads/a0435291/2021-2022/Granada-Stats"
"429",2022,"Greuther Fürth","Bundesliga","team",29,25.9,43.6,34,374,3060,34,26,15,41,21,5,5,61,0,413,976,0.76,0.44,1.21,0.62,1.06,30,26.2,18.8,44.9,0.88,0.55,1.43,0.77,1.32,"https://fbref.com/en/squads/12192a4c/2021-2022/Greuther-Furth-Stats"
"430",2022,"Hellas Verona","Serie A","team",31,26.8,50.6,38,418,3420,38,63,44,107,56,7,8,100,7,677,1587,1.66,1.16,2.82,1.47,2.63,50.4,44.2,34.1,78.4,1.33,0.9,2.23,1.16,2.06,"https://fbref.com/en/squads/0e72edf2/2021-2022/Hellas-Verona-Stats"
"431",2022,"Hertha BSC","Bundesliga","team",36,26.7,43.7,34,374,3060,34,35,23,58,32,3,3,62,2,462,975,1.03,0.68,1.71,0.94,1.62,33.3,30.9,25,55.9,0.98,0.73,1.71,0.91,1.64,"https://fbref.com/en/squads/2818f8bc/2021-2022/Hertha-BSC-Stats"
"432",2022,"Hoffenheim","Bundesliga","team",32,26.1,53.2,34,374,3060,34,55,42,97,55,0,0,75,0,588,1474,1.62,1.24,2.85,1.62,2.85,58.3,58.3,46.8,105.1,1.71,1.38,3.09,1.71,3.09,"https://fbref.com/en/squads/033ea6b8/2021-2022/Hoffenheim-Stats"
"433",2022,"Inter","Serie A","team",27,28.9,56.5,38,418,3420,38,83,57,140,76,7,11,71,0,782,1778,2.18,1.5,3.68,2,3.5,81.6,73.6,57.3,130.9,2.15,1.51,3.66,1.94,3.45,"https://fbref.com/en/squads/d609edc0/2021-2022/Internazionale-Stats"
"434",2022,"Juventus","Serie A","team",32,27.4,51.5,38,418,3420,38,56,37,93,51,5,6,77,2,701,1464,1.47,0.97,2.45,1.34,2.32,51.4,46.7,36.3,83,1.35,0.96,2.31,1.23,2.18,"https://fbref.com/en/squads/e0652b02/2021-2022/Juventus-Stats"
"435",2022,"Köln","Bundesliga","team",26,27,54.8,34,374,3060,34,52,40,92,51,1,1,67,1,550,1406,1.53,1.18,2.71,1.5,2.68,50.1,49.3,38.6,87.9,1.47,1.14,2.61,1.45,2.59,"https://fbref.com/en/squads/bc357bf7/2021-2022/Koln-Stats"
"436",2022,"Lazio","Serie A","team",27,29,55.4,38,418,3420,38,74,48,122,67,7,9,88,5,788,1527,1.95,1.26,3.21,1.76,3.03,55.3,48.2,38.8,87,1.46,1.02,2.48,1.27,2.29,"https://fbref.com/en/squads/7213da33/2021-2022/Lazio-Stats"
"437",2022,"Leeds United","Premier League","team",29,26.1,52.3,38,418,3420,38,42,26,68,37,5,5,101,3,671,1483,1.11,0.68,1.79,0.97,1.66,44.4,40.4,31.3,71.8,1.17,0.82,1.99,1.06,1.89,"https://fbref.com/en/squads/5bfb9659/2021-2022/Leeds-United-Stats"
"438",2022,"Leicester City","Premier League","team",28,26.5,52,38,418,3420,38,62,46,108,60,2,2,55,1,622,1356,1.63,1.21,2.84,1.58,2.79,47.8,46.2,34.2,80.4,1.26,0.9,2.16,1.22,2.12,"https://fbref.com/en/squads/a2d435b3/2021-2022/Leicester-City-Stats"
"439",2022,"Lens","Ligue 1","team",28,26.1,50.7,38,418,3420,38,60,39,99,55,5,5,73,7,763,1692,1.58,1.03,2.61,1.45,2.47,50.2,46.4,34.9,81.3,1.32,0.92,2.24,1.22,2.14,"https://fbref.com/en/squads/fd4e0f7d/2021-2022/Lens-Stats"
"440",2022,"Levante","La Liga","team",31,28,47.2,38,418,3420,38,51,34,85,43,8,13,109,6,569,1343,1.34,0.89,2.24,1.13,2.03,55.1,45.1,31.7,76.9,1.45,0.84,2.28,1.19,2.02,"https://fbref.com/en/squads/9800b6a1/2021-2022/Levante-Stats"
"441",2022,"Leverkusen","Bundesliga","team",29,24.4,53.7,34,374,3060,34,76,58,134,74,2,6,66,2,709,1341,2.24,1.71,3.94,2.18,3.88,62.6,57.8,46.2,104,1.84,1.36,3.2,1.7,3.06,"https://fbref.com/en/squads/c7a9f859/2021-2022/Bayer-Leverkusen-Stats"
"442",2022,"Lille","Ligue 1","team",26,26.1,50.8,38,418,3420,38,45,29,74,41,4,5,98,6,725,1487,1.18,0.76,1.95,1.08,1.84,50.5,46.6,33.7,80.4,1.33,0.89,2.22,1.23,2.11,"https://fbref.com/en/squads/cb188c0c/2021-2022/Lille-Stats"
"443",2022,"Liverpool","Premier League","team",27,27.7,62.7,38,418,3420,38,94,71,165,87,7,8,50,1,885,2243,2.47,1.87,4.34,2.29,4.16,88.7,82.7,63.5,146.2,2.33,1.67,4,2.18,3.85,"https://fbref.com/en/squads/822bd0ba/2021-2022/Liverpool-Stats"
