"","index","Name","Position","Statistic","Value","percentile"
"440",1826,"Steffen Tigges","Forward","MP_Playing",25,66
"441",1827,"Stevan Jovetić","Forward","MP_Playing",14,14
"442",1828,"Steve Mounié","Forward","MP_Playing",16,20
"443",1829,"Taiwo Awoniyi","Forward","MP_Playing",20,34
"444",1830,"Tammy Abraham","Forward","MP_Playing",30,97
"445",1831,"Terem Moffi","Forward","MP_Playing",18,28
"446",1832,"Thijs Dallinga","Forward","MP_Playing",30,97
"447",1833,"Thomas Henry","Forward","MP_Playing",16,20
"448",1834,"Thomas Müller","Forward","MP_Playing",21,40
"449",1835,"Tiago Tomás","Forward","MP_Playing",21,40
"450",1836,"Timo Werner","Forward","MP_Playing",22,46
"451",1837,"Timothy Weah","Forward","MP_Playing",22,46
"452",1838,"Valentín Castellanos","Forward","MP_Playing",28,88
"453",1839,"Valère Germain","Forward","MP_Playing",27,80
"454",1840,"Vedat Muriqi","Forward","MP_Playing",26,73
"455",1841,"Victor Osimhen","Forward","MP_Playing",24,58
"456",1842,"Wahbi Khazri","Forward","MP_Playing",23,50
"457",1843,"Wilfried Kanga","Forward","MP_Playing",22,46
"458",1844,"Wissam Ben Yedder","Forward","MP_Playing",27,80
"459",1845,"Wout Weghorst","Forward","MP_Playing",11,6
"460",1846,"Yayah Kallon","Forward","MP_Playing",21,40
"461",1847,"Youssef En-Nesyri","Forward","MP_Playing",25,66
"462",1848,"Youssoufa Moukoko","Forward","MP_Playing",21,40
"463",1849,"Adam Armstrong","Forward","Min_Playing",1111,44
"464",1850,"Adolfo Gaich","Forward","Min_Playing",535,5
"465",1851,"Adrien Hunou","Forward","Min_Playing",1894,81
"466",1852,"Alassane Pléa","Forward","Min_Playing",1554,68
"467",1853,"Aleksandar Mitrović","Forward","Min_Playing",1813,77
"468",1854,"Alexander Isak","Forward","Min_Playing",905,32
"469",1855,"Alexandre Lacazette","Forward","Min_Playing",2299,95
"470",1856,"Álvaro Morata","Forward","Min_Playing",1515,66
"471",1857,"Álvaro Negredo","Forward","Min_Playing",629,10
"472",1858,"Amine Salama","Forward","Min_Playing",1249,53
"473",1859,"André Silva","Forward","Min_Playing",1628,71
"474",1860,"Andrea Belotti","Forward","Min_Playing",720,17
"475",1861,"Andrea Petagna","Forward","Min_Playing",1347,57
"476",1862,"Andrea Pinamonti","Forward","Min_Playing",1841,77
"477",1863,"Andrej Kramarić","Forward","Min_Playing",1859,79
"478",1864,"Ángel Correa","Forward","Min_Playing",1067,42
"479",1865,"Ante Budimir","Forward","Min_Playing",1314,56
"480",1866,"Anthony Lozano","Forward","Min_Playing",1203,51
"481",1867,"Anthony Martial","Forward","Min_Playing",609,8
"482",1868,"Anthony Modeste","Forward","Min_Playing",799,23
"483",1869,"Antoine Griezmann","Forward","Min_Playing",2050,87
"484",1870,"Antonio Sanabria","Forward","Min_Playing",1774,75
"485",1871,"Arkadiusz Milik","Forward","Min_Playing",1129,46
"486",1872,"Arnaud Kalimuendo","Forward","Min_Playing",1593,69
"487",1873,"Arthur","Forward","Min_Playing",1187,50
"488",1874,"Ayoze Pérez","Forward","Min_Playing",660,13
"489",1875,"Bamba Dieng","Forward","Min_Playing",667,14
"490",1876,"Beto","Forward","Min_Playing",1889,81
"491",1877,"Bevic Moussiti-Oko","Forward","Min_Playing",698,16
"492",1878,"Borja Iglesias","Forward","Min_Playing",1953,84
"493",1879,"Borja Mayoral","Forward","Min_Playing",2387,97
"494",1880,"Boulaye Dia","Forward","Min_Playing",1978,84
"495",1881,"Breel Embolo","Forward","Min_Playing",1757,74
"496",1882,"Brennan Johnson","Forward","Min_Playing",2577,99
"497",1883,"Callum Wilson","Forward","Min_Playing",1393,60
"498",1884,"Carlos Vinícius","Forward","Min_Playing",743,19
"499",1885,"Che Adams","Forward","Min_Playing",1873,80
"500",1886,"Christian Kouamé","Forward","Min_Playing",1506,65
"501",1887,"Christopher Nkunku","Forward","Min_Playing",1435,61
"502",1888,"Ciro Immobile","Forward","Min_Playing",1610,71
"503",1889,"Cristhian Stuani","Forward","Min_Playing",761,21
"504",1890,"Cristiano Ronaldo","Forward","Min_Playing",525,3
"505",1891,"Cyriel Dessers","Forward","Min_Playing",1507,65
"506",1892,"Daniel Ciofani","Forward","Min_Playing",710,16
"507",1893,"Danny Ings","Forward","Min_Playing",824,24
"508",1894,"Danny Welbeck","Forward","Min_Playing",1475,63
"509",1895,"Darwin Núñez","Forward","Min_Playing",1487,64
"510",1896,"David Okereke","Forward","Min_Playing",1803,76
"511",1897,"Diego Costa","Forward","Min_Playing",871,29
"512",1898,"Divock Origi","Forward","Min_Playing",854,26
"513",1899,"Dominic Calvert-Lewin","Forward","Min_Playing",731,18
"514",1900,"Dominic Solanke","Forward","Min_Playing",2234,93
"515",1901,"Donyell Malen","Forward","Min_Playing",1249,53
"516",1902,"Dušan Vlahović","Forward","Min_Playing",1644,72
"517",1903,"Duván Zapata","Forward","Min_Playing",1018,38
"518",1904,"Eddie Nketiah","Forward","Min_Playing",1002,37
"519",1905,"Edin Džeko","Forward","Min_Playing",1595,69
"520",1906,"Edinson Cavani","Forward","Min_Playing",1113,45
"521",1907,"El Bilal Touré","Forward","Min_Playing",1169,47
"522",1908,"Emmanuel Dennis","Forward","Min_Playing",697,16
"523",1909,"Enes Ünal","Forward","Min_Playing",2521,98
"524",1910,"Eric Maxim Choupo-Moting","Forward","Min_Playing",1092,43
"525",1911,"Erling Haaland","Forward","Min_Playing",2225,92
"526",1912,"Ermedin Demirović","Forward","Min_Playing",1854,78
"527",1913,"Evan Ferguson","Forward","Min_Playing",601,7
"528",1914,"Evann Guessand","Forward","Min_Playing",1170,48
"529",1915,"Ezequiel Ávila","Forward","Min_Playing",1465,63
"530",1916,"Ezequiel Ponce","Forward","Min_Playing",1054,42
"531",1917,"Federico Bonazzoli","Forward","Min_Playing",1119,45
"532",1918,"Felix Afena-Gyan","Forward","Min_Playing",615,8
"533",1919,"Florian Niederlechner","Forward","Min_Playing",910,32
"534",1920,"Florian Sotoca","Forward","Min_Playing",2498,97
"535",1921,"Folarin Balogun","Forward","Min_Playing",2376,96
"536",1922,"Francesco Caputo","Forward","Min_Playing",1196,51
"537",1923,"Frank Tsadjout","Forward","Min_Playing",829,25
"538",1924,"Gabriel Jesus","Forward","Min_Playing",1463,62
"539",1925,"Gaëtan Laborde","Forward","Min_Playing",1876,80
"540",1926,"Georginio Rutter","Forward","Min_Playing",1009,38
"541",1927,"Gerard Deulofeu","Forward","Min_Playing",1211,52
"542",1928,"Gerard Moreno","Forward","Min_Playing",1068,42
"543",1929,"Giacomo Raspadori","Forward","Min_Playing",730,18
"544",1930,"Gianluca Caprari","Forward","Min_Playing",1939,83
"545",1931,"Gianluca Scamacca","Forward","Min_Playing",926,33
"546",1932,"Gonçalo Paciência","Forward","Min_Playing",490,2
"547",1933,"Gorka Guruzeta","Forward","Min_Playing",964,35
"548",1934,"Grégoire Defrel","Forward","Min_Playing",768,22
"549",1935,"Grejohn Kyei","Forward","Min_Playing",1670,72
"550",1936,"Habib Diallo","Forward","Min_Playing",2255,94
"551",1937,"Haris Seferović","Forward","Min_Playing",520,3
"552",1938,"Harry Kane","Forward","Min_Playing",2775,100
"553",1939,"Hugo Duro","Forward","Min_Playing",1111,44
"554",1940,"Hugo Ekitike","Forward","Min_Playing",858,27
"555",1941,"Hwang Hee-chan","Forward","Min_Playing",767,22
"556",1942,"Iago Aspas","Forward","Min_Playing",2464,97
"557",1943,"Ibrahima Koné","Forward","Min_Playing",1040,40
"558",1944,"Ibrahima Niane","Forward","Min_Playing",686,15
"559",1945,"Ihlas Bebou","Forward","Min_Playing",892,30
"560",1946,"Ike Ugbo","Forward","Min_Playing",490,2
"561",1947,"Iñaki Williams","Forward","Min_Playing",2123,88
"562",1948,"Isaac Success","Forward","Min_Playing",1775,75
"563",1949,"Islam Slimani","Forward","Min_Playing",986,36
"564",1950,"Ivan Toney","Forward","Min_Playing",2599,100
"565",1951,"Jamie Vardy","Forward","Min_Playing",1460,62
"566",1952,"Jean-Philippe Mateta","Forward","Min_Playing",713,17
"567",1953,"Jeong Woo-yeong","Forward","Min_Playing",624,10
"568",1954,"Jérémy Le Douaron","Forward","Min_Playing",1523,67
"569",1955,"Jessic Ngankam","Forward","Min_Playing",591,6
"570",1956,"João Félix","Forward","Min_Playing",650,12
"571",1957,"Joaquín Correa","Forward","Min_Playing",645,12
"572",1958,"Jonas Wind","Forward","Min_Playing",835,25
"573",1959,"Jonathan Burkardt","Forward","Min_Playing",533,4
"574",1960,"Jonathan David","Forward","Min_Playing",2553,99
"575",1961,"Jordan Ayew","Forward","Min_Playing",2091,88
"576",1962,"Jordan Pefok","Forward","Min_Playing",1185,49
"577",1963,"Jørgen Strand Larsen","Forward","Min_Playing",1316,56
"578",1964,"José Luis Morales","Forward","Min_Playing",1191,50
"579",1965,"Joselu","Forward","Min_Playing",2270,94
"580",1966,"Joshua Zirkzee","Forward","Min_Playing",601,7
"581",1967,"Julián Álvarez","Forward","Min_Playing",906,32
"582",1968,"Karim Adeyemi","Forward","Min_Playing",948,34
"583",1969,"Karim Benzema","Forward","Min_Playing",1605,70
"584",1970,"Karim Onisiwo","Forward","Min_Playing",2001,85
"585",1971,"Kelechi Iheanacho","Forward","Min_Playing",841,26
"586",1972,"Kenan Karaman","Forward","Min_Playing",544,6
"587",1973,"Kevin Behrens","Forward","Min_Playing",1170,48
"588",1974,"Kévin Gameiro","Forward","Min_Playing",1959,84
"589",1975,"Kevin Lasagna","Forward","Min_Playing",1534,67
"590",1976,"Kevin Volland","Forward","Min_Playing",485,1
"591",1977,"Kieffer Moore","Forward","Min_Playing",1120,45
"592",1978,"Kike","Forward","Min_Playing",872,29
"593",1979,"Komnen Andrić","Forward","Min_Playing",1378,58
"594",1980,"Krzysztof Piątek","Forward","Min_Playing",1709,74
"595",1981,"Kylian Mbappé","Forward","Min_Playing",2188,90
"596",1982,"Lassine Sinayoko","Forward","Min_Playing",1360,57
"597",1983,"Lautaro Martínez","Forward","Min_Playing",2203,91
"598",1984,"Léo Baptistão","Forward","Min_Playing",1448,61
"599",1985,"Loïs Openda","Forward","Min_Playing",1951,83
"600",1986,"Lorenzo Colombo","Forward","Min_Playing",1276,54
"601",1987,"Lucas Boyé","Forward","Min_Playing",1858,78
"602",1988,"Lucas Höler","Forward","Min_Playing",977,36
"603",1989,"Lucas Pérez","Forward","Min_Playing",628,10
"604",1990,"Ludovic Ajorque","Forward","Min_Playing",912,33
"605",1991,"Luis Javier Suárez","Forward","Min_Playing",1005,37
"606",1992,"Luis Muriel","Forward","Min_Playing",853,26
"607",1993,"Luka Jović","Forward","Min_Playing",1174,49
"608",1994,"Lukas Nmecha","Forward","Min_Playing",899,31
"609",1995,"M'Bala Nzola","Forward","Min_Playing",2165,90
"610",1996,"M'Baye Niang","Forward","Min_Playing",1217,52
"611",1997,"Manolo Gabbiadini","Forward","Min_Playing",1682,73
"612",1998,"Marcus Ingvartsen","Forward","Min_Playing",1089,43
"613",1999,"Marcus Thuram","Forward","Min_Playing",2267,94
"614",2000,"Marius Bülter","Forward","Min_Playing",2191,91
"615",2001,"Marko Arnautović","Forward","Min_Playing",1231,52
"616",2002,"Martin Braithwaite","Forward","Min_Playing",1989,85
"617",2003,"Martin Satriano","Forward","Min_Playing",1630,71
"618",2004,"Marvin Ducksch","Forward","Min_Playing",2342,96
"619",2005,"Matthis Abline","Forward","Min_Playing",695,15
"620",2006,"Mattia Destro","Forward","Min_Playing",468,1
"621",2007,"Michael Gregoritsch","Forward","Min_Playing",1871,79
"622",2008,"Michail Antonio","Forward","Min_Playing",1392,59
"623",2009,"Milan Đurić","Forward","Min_Playing",818,23
"624",2010,"Moanes Dabbur","Forward","Min_Playing",661,13
"625",2011,"Moise Kean","Forward","Min_Playing",871,29
"626",2012,"Mostafa Mohamed","Forward","Min_Playing",1584,68
"627",2013,"Mounaim El Idrissy","Forward","Min_Playing",2165,90
"628",2014,"Moussa Dembélé","Forward","Min_Playing",863,28
"629",2015,"Munir El Haddadi","Forward","Min_Playing",880,29
"630",2016,"Neal Maupay","Forward","Min_Playing",1041,41
"631",2017,"Niclas Füllkrug","Forward","Min_Playing",2297,95
"632",2018,"Nuno da Costa","Forward","Min_Playing",1499,64
"633",2019,"Odsonne Édouard","Forward","Min_Playing",1508,65
"634",2020,"Oihan Sancet","Forward","Min_Playing",1923,82
"635",2021,"Olivier Giroud","Forward","Min_Playing",1671,73
"636",2022,"Ollie Watkins","Forward","Min_Playing",2502,98
"637",2023,"Papa Ndiaga Yade","Forward","Min_Playing",521,3
"638",2024,"Patrick Bamford","Forward","Min_Playing",1129,46
"639",2025,"Patrik Schick","Forward","Min_Playing",941,34
"640",2026,"Patson Daka","Forward","Min_Playing",973,35
"641",2027,"Paulo Dybala","Forward","Min_Playing",1603,70
"642",2028,"Philipp Hofmann","Forward","Min_Playing",2167,90
"643",2029,"Radamel Falcao","Forward","Min_Playing",550,6
"644",2030,"Rafa Mir","Forward","Min_Playing",828,24
"645",2031,"Rafael Borré","Forward","Min_Playing",895,31
"646",2032,"Randal Kolo Muani","Forward","Min_Playing",2229,92
"647",2033,"Raúl García","Forward","Min_Playing",758,20
"648",2034,"Raúl Jiménez","Forward","Min_Playing",743,19
"649",2035,"Richarlison","Forward","Min_Playing",765,21
"650",2036,"Robert Lewandowski","Forward","Min_Playing",2037,87
"651",2037,"Roberto Firmino","Forward","Min_Playing",1138,47
"652",2038,"Rodrigo","Forward","Min_Playing",1294,55
"653",2039,"Roger Martí","Forward","Min_Playing",537,5
"654",2040,"Romain Hamouma","Forward","Min_Playing",957,35
"655",2041,"Romelu Lukaku","Forward","Min_Playing",1041,41
"656",2042,"Rubén Sobrino","Forward","Min_Playing",1779,76
"657",2043,"Sam Lammers","Forward","Min_Playing",883,30
"658",2044,"Sardar Azmoun","Forward","Min_Playing",664,14
"659",2045,"Sargis Adamyan","Forward","Min_Playing",639,11
"660",2046,"Sebastian Polter","Forward","Min_Playing",465,0
"661",2047,"Sébastien Haller","Forward","Min_Playing",757,20
"662",2048,"Sekou Mara","Forward","Min_Playing",526,4
"663",2049,"Sepe Elye Wahi","Forward","Min_Playing",2066,87
"664",2050,"Sergi Guardiola","Forward","Min_Playing",624,10
"665",2051,"Sergio Camello","Forward","Min_Playing",2027,86
"666",2052,"Sergio León","Forward","Min_Playing",1171,48
"667",2053,"Sheraldo Becker","Forward","Min_Playing",2031,86
"668",2054,"Shon Weissman","Forward","Min_Playing",747,19
"669",2055,"Simon Terodde","Forward","Min_Playing",1510,66
"670",2056,"Simon Zoller","Forward","Min_Playing",1285,54
"671",2057,"Steffen Tigges","Forward","Min_Playing",1393,60
"672",2058,"Stevan Jovetić","Forward","Min_Playing",622,9
"673",2059,"Steve Mounié","Forward","Min_Playing",1032,40
"674",2060,"Taiwo Awoniyi","Forward","Min_Playing",860,27
"675",2061,"Tammy Abraham","Forward","Min_Playing",1825,77
"676",2062,"Terem Moffi","Forward","Min_Playing",1386,59
"677",2063,"Thijs Dallinga","Forward","Min_Playing",1895,81
"678",2064,"Thomas Henry","Forward","Min_Playing",1030,39
"679",2065,"Thomas Müller","Forward","Min_Playing",1293,55
"680",2066,"Tiago Tomás","Forward","Min_Playing",1032,40
"681",2067,"Timo Werner","Forward","Min_Playing",1540,68
"682",2068,"Timothy Weah","Forward","Min_Playing",1397,61
"683",2069,"Valentín Castellanos","Forward","Min_Playing",2136,89
"684",2070,"Valère Germain","Forward","Min_Playing",658,13
"685",2071,"Vedat Muriqi","Forward","Min_Playing",2244,93
"686",2072,"Victor Osimhen","Forward","Min_Playing",1921,82
"687",2073,"Wahbi Khazri","Forward","Min_Playing",1375,58
"688",2074,"Wilfried Kanga","Forward","Min_Playing",1381,58
"689",2075,"Wissam Ben Yedder","Forward","Min_Playing",1726,74
"690",2076,"Wout Weghorst","Forward","Min_Playing",644,11
"691",2077,"Yayah Kallon","Forward","Min_Playing",801,23
"692",2078,"Youssef En-Nesyri","Forward","Min_Playing",1305,55
"693",2079,"Youssoufa Moukoko","Forward","Min_Playing",1024,39
"694",2080,"Adam Armstrong","Forward","Gls",0.08,6
"695",2081,"Adolfo Gaich","Forward","Gls",0.17,24
"696",2082,"Adrien Hunou","Forward","Gls",0.19,28
"697",2083,"Alassane Pléa","Forward","Gls",0.12,13
"698",2084,"Aleksandar Mitrović","Forward","Gls",0.55,83
"699",2085,"Alexander Isak","Forward","Gls",0.8,97
"700",2086,"Alexandre Lacazette","Forward","Gls",0.74,94
"701",2087,"Álvaro Morata","Forward","Gls",0.59,87
"702",2088,"Álvaro Negredo","Forward","Gls",0.14,18
"703",2089,"Amine Salama","Forward","Gls",0.22,32
"704",2090,"André Silva","Forward","Gls",0.22,32
"705",2091,"Andrea Belotti","Forward","Gls",0,4
"706",2092,"Andrea Petagna","Forward","Gls",0.13,15
"707",2093,"Andrea Pinamonti","Forward","Gls",0.24,38
"708",2094,"Andrej Kramarić","Forward","Gls",0.44,69
"709",2095,"Ángel Correa","Forward","Gls",0.51,77
"710",2096,"Ante Budimir","Forward","Gls",0.14,18
"711",2097,"Anthony Lozano","Forward","Gls",0,4
"712",2098,"Anthony Martial","Forward","Gls",0.59,87
"713",2099,"Anthony Modeste","Forward","Gls",0.23,34
"714",2100,"Antoine Griezmann","Forward","Gls",0.48,75
"715",2101,"Antonio Sanabria","Forward","Gls",0.46,72
"716",2102,"Arkadiusz Milik","Forward","Gls",0.48,75
"717",2103,"Arnaud Kalimuendo","Forward","Gls",0.4,62
"718",2104,"Arthur","Forward","Gls",0.53,79
"719",2105,"Ayoze Pérez","Forward","Gls",0.14,18
"720",2106,"Bamba Dieng","Forward","Gls",0.27,43
"721",2107,"Beto","Forward","Gls",0.48,75
"722",2108,"Bevic Moussiti-Oko","Forward","Gls",0.13,15
"723",2109,"Borja Iglesias","Forward","Gls",0.55,83
"724",2110,"Borja Mayoral","Forward","Gls",0.23,34
"725",2111,"Boulaye Dia","Forward","Gls",0.46,72
"726",2112,"Breel Embolo","Forward","Gls",0.61,88
"727",2113,"Brennan Johnson","Forward","Gls",0.28,44
"728",2114,"Callum Wilson","Forward","Gls",0.65,90
"729",2115,"Carlos Vinícius","Forward","Gls",0.24,38
"730",2116,"Che Adams","Forward","Gls",0.24,38
"731",2117,"Christian Kouamé","Forward","Gls",0.12,13
"732",2118,"Christopher Nkunku","Forward","Gls",0.75,96
"733",2119,"Ciro Immobile","Forward","Gls",0.56,84
"734",2120,"Cristhian Stuani","Forward","Gls",0.83,99
"735",2121,"Cristiano Ronaldo","Forward","Gls",0.17,24
"736",2122,"Cyriel Dessers","Forward","Gls",0.36,55
"737",2123,"Daniel Ciofani","Forward","Gls",0.76,96
"738",2124,"Danny Ings","Forward","Gls",0.66,91
"739",2125,"Danny Welbeck","Forward","Gls",0.24,38
"740",2126,"Darwin Núñez","Forward","Gls",0.54,81
"741",2127,"David Okereke","Forward","Gls",0.25,39
"742",2128,"Diego Costa","Forward","Gls",0.1,9
"743",2129,"Divock Origi","Forward","Gls",0.21,30
"744",2130,"Dominic Calvert-Lewin","Forward","Gls",0.12,13
"745",2131,"Dominic Solanke","Forward","Gls",0.2,29
"746",2132,"Donyell Malen","Forward","Gls",0.36,55
"747",2133,"Dušan Vlahović","Forward","Gls",0.44,69
"748",2134,"Duván Zapata","Forward","Gls",0.09,7
"749",2135,"Eddie Nketiah","Forward","Gls",0.36,55
"750",2136,"Edin Džeko","Forward","Gls",0.39,60
"751",2137,"Edinson Cavani","Forward","Gls",0.4,62
"752",2138,"El Bilal Touré","Forward","Gls",0.46,72
"753",2139,"Emmanuel Dennis","Forward","Gls",0.26,42
"754",2140,"Enes Ünal","Forward","Gls",0.46,72
"755",2141,"Eric Maxim Choupo-Moting","Forward","Gls",0.82,98
"756",2142,"Erling Haaland","Forward","Gls",1.29,100
"757",2143,"Ermedin Demirović","Forward","Gls",0.34,53
"758",2144,"Evan Ferguson","Forward","Gls",0.6,87
"759",2145,"Evann Guessand","Forward","Gls",0.15,20
"760",2146,"Ezequiel Ávila","Forward","Gls",0.43,68
"761",2147,"Ezequiel Ponce","Forward","Gls",0.26,42
"762",2148,"Federico Bonazzoli","Forward","Gls",0.16,21
"763",2149,"Felix Afena-Gyan","Forward","Gls",0,4
"764",2150,"Florian Niederlechner","Forward","Gls",0.4,62
"765",2151,"Florian Sotoca","Forward","Gls",0.22,32
"766",2152,"Folarin Balogun","Forward","Gls",0.68,92
"767",2153,"Francesco Caputo","Forward","Gls",0.15,20
"768",2154,"Frank Tsadjout","Forward","Gls",0.22,32
"769",2155,"Gabriel Jesus","Forward","Gls",0.55,83
"770",2156,"Gaëtan Laborde","Forward","Gls",0.38,59
"771",2157,"Georginio Rutter","Forward","Gls",0.18,25
"772",2158,"Gerard Deulofeu","Forward","Gls",0.15,20
"773",2159,"Gerard Moreno","Forward","Gls",0.51,77
"774",2160,"Giacomo Raspadori","Forward","Gls",0.12,13
